,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price,Unnamed: 0
681,ZFMQsYionrnI_jxncs4uQQ,farmhaus-granite-bay,Farmhaus,https://s3-media2.fl.yelpcdn.com/bphoto/YInU9KpgwvlfqaeSYLiU7g/o.jpg,False,https://www.yelp.com/biz/farmhaus-granite-bay?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,504,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 38.748703, 'longitude': -121.171116}",['delivery'],"{'address1': '8230 Auburn Folsom Rd', 'address2': '', 'address3': '', 'city': 'Granite Bay', 'zip_code': '95746', 'country': 'US', 'state': 'CA', 'display_address': ['8230 Auburn Folsom Rd', 'Granite Bay, CA 95746']}",19167723276.0,(916) 772-3276,8894.921709331846,$$,81.0
682,-1zSpWDaR1Rtn43wjuzL0A,nixtaco-roseville-2,Nixtaco,https://s3-media2.fl.yelpcdn.com/bphoto/V6ek_IMIzzPjJEN0bwTMeA/o.jpg,False,https://www.yelp.com/biz/nixtaco-roseville-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,814,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 38.7297807834207, 'longitude': -121.256600470828}",['delivery'],"{'address1': '1805 Cirby Way', 'address2': 'Ste 12', 'address3': '', 'city': 'Roseville', 'zip_code': '95661', 'country': 'US', 'state': 'CA', 'display_address': ['1805 Cirby Way', 'Ste 12', 'Roseville, CA 95661']}",19167714165.0,(916) 771-4165,3248.828016627953,$$,82.0
683,BMg0bVkU_6QiupxKA-3Wlg,hawks-granite-bay,Hawks,https://s3-media2.fl.yelpcdn.com/bphoto/VkHwhsNtk4x5hvAa0WmjRw/o.jpg,False,https://www.yelp.com/biz/hawks-granite-bay?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,610,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 38.7431587672454, 'longitude': -121.19813908763}",['delivery'],"{'address1': '5530 Douglas Blvd', 'address2': 'Ste 110', 'address3': '', 'city': 'Granite Bay', 'zip_code': '95746', 'country': 'US', 'state': 'CA', 'display_address': ['5530 Douglas Blvd', 'Ste 110', 'Granite Bay, CA 95746']}",19167916200.0,(916) 791-6200,6668.645992105121,$$$,83.0
684,eGNTU6WTe2D5uJE5cwQltQ,capriotti-s-granite-bay,Capriotti’s,https://s3-media4.fl.yelpcdn.com/bphoto/IfQe3moRWmNQ9sq2lx5rBg/o.jpg,False,https://www.yelp.com/biz/capriotti-s-granite-bay?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,6,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 38.742373, 'longitude': -121.224873}",[],"{'address1': '4060 Douglas Blvd', 'address2': '', 'address3': None, 'city': 'Granite Bay', 'zip_code': '95746', 'country': 'US', 'state': 'CA', 'display_address': ['4060 Douglas Blvd', 'Granite Bay, CA 95746']}",19167427688.0,(916) 742-7688,4458.241251549697,,84.0
685,792pCbpqgtOJSAt2rejZdg,buck-and-sadies-roseville,Buck & Sadie's,https://s3-media3.fl.yelpcdn.com/bphoto/HT3sDh8dbt4TMAA_vj8wkg/o.jpg,False,https://www.yelp.com/biz/buck-and-sadies-roseville?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,542,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 38.74382982241, 'longitude': -121.249798305581}",['delivery'],"{'address1': '2030 Douglas Blvd', 'address2': 'Ste 28', 'address3': '', 'city': 'Roseville', 'zip_code': '95661', 'country': 'US', 'state': 'CA', 'display_address': ['2030 Douglas Blvd', 'Ste 28', 'Roseville, CA 95661']}",19167493394.0,(916) 749-3394,2440.91287284126,$$,85.0
686,lkU8siBiGZw_nPSVoMSedQ,chandos-tacos-roseville,Chando's Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/0-LE3gN0BLZ2nozY5LfgFw/o.jpg,False,https://www.yelp.com/biz/chandos-tacos-roseville?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,743,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 38.78141, 'longitude': -121.2866479}",['delivery'],"{'address1': '943 Pleasant Grove Blvd', 'address2': 'Ste 120', 'address3': '', 'city': 'Roseville', 'zip_code': '95678', 'country': 'US', 'state': 'CA', 'display_address': ['943 Pleasant Grove Blvd', 'Ste 120', 'Roseville, CA 95678']}",19167828226.0,(916) 782-8226,3059.79803534933,$,86.0
687,t6UZrvj-OhcnmvFMGNM0Ow,j-wilds-livery-and-feed-folsom,J. Wild's Livery & Feed,https://s3-media4.fl.yelpcdn.com/bphoto/_oS_mJP13PF_5xSCgnjyKA/o.jpg,False,https://www.yelp.com/biz/j-wilds-livery-and-feed-folsom?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,42,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 38.678135, 'longitude': -121.17636}","['delivery', 'pickup']","{'address1': '614 Sutter St', 'address2': '', 'address3': None, 'city': 'Folsom', 'zip_code': '95630', 'country': 'US', 'state': 'CA', 'display_address': ['614 Sutter St', 'Folsom, CA 95630']}",19163530140.0,(916) 353-0140,12062.400892908101,,87.0
688,0n_4FvXpdUQH9w96DB6oMA,ohana-hawaiian-bbq-rocklin,Ohana Hawaiian BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/fXKhSlMQxKp6AXcKru8ZOA/o.jpg,False,https://www.yelp.com/biz/ohana-hawaiian-bbq-rocklin?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,71,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.5,"{'latitude': 38.80382, 'longitude': -121.27261}","['delivery', 'pickup']","{'address1': '2210 Sunset Blvd', 'address2': 'Ste 140', 'address3': None, 'city': 'Rocklin', 'zip_code': '95765', 'country': 'US', 'state': 'CA', 'display_address': ['2210 Sunset Blvd', 'Ste 140', 'Rocklin, CA 95765']}",19169188040.0,(916) 918-8040,5353.6841381121285,$,88.0
689,s2A2QFaAtGPBDIY4qkugkA,topgolf-roseville-2,Topgolf,https://s3-media4.fl.yelpcdn.com/bphoto/52eBqbwdbWsEeOjyULNYLw/o.jpg,False,https://www.yelp.com/biz/topgolf-roseville-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,1350,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'golf', 'title': 'Golf'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 38.79075, 'longitude': -121.295726}",[],"{'address1': '1700 Freedom Way', 'address2': '', 'address3': None, 'city': 'Roseville', 'zip_code': '95678', 'country': 'US', 'state': 'CA', 'display_address': ['1700 Freedom Way', 'Roseville, CA 95678']}",19162001002.0,(916) 200-1002,4331.161439994845,$$,89.0
690,dCaYcxJX1hsvb7DO7KW5UA,koja-kitchen-rocklin-2,Koja Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/O54O2ebebkGZzE__Ndp98Q/o.jpg,False,https://www.yelp.com/biz/koja-kitchen-rocklin-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,589,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 38.78822, 'longitude': -121.22785}",['pickup'],"{'address1': '4210 Rocklin Rd', 'address2': '', 'address3': None, 'city': 'Rocklin', 'zip_code': '95677', 'country': 'US', 'state': 'CA', 'display_address': ['4210 Rocklin Rd', 'Rocklin, CA 95677']}",19162591513.0,(916) 259-1513,5324.152331047824,$,90.0
691,4wH-3Z11atWHZ7_WucWK2Q,florentine-trattoria-roseville-2,Florentine Trattoria,https://s3-media2.fl.yelpcdn.com/bphoto/Rt1vKGuHH2gzEOoCNyj6Ew/o.jpg,False,https://www.yelp.com/biz/florentine-trattoria-roseville-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,114,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,"{'latitude': 38.7924280397, 'longitude': -121.290911897}",['delivery'],"{'address1': '10505 Fairway Dr', 'address2': None, 'address3': '', 'city': 'Roseville', 'zip_code': '95678', 'country': 'US', 'state': 'CA', 'display_address': ['10505 Fairway Dr', 'Roseville, CA 95678']}",19167713538.0,(916) 771-3538,4335.329115077591,$$,91.0
692,SbhRm9FdFRb36UmnctVaFA,rose-garden-chinese-restaurant-roseville,Rose Garden Chinese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/RgakTFhMLinhZo54IL6Viw/o.jpg,False,https://www.yelp.com/biz/rose-garden-chinese-restaurant-roseville?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,527,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 38.7276420593262, 'longitude': -121.270690917969}",['delivery'],"{'address1': '1079 Sunrise Ave', 'address2': 'Ste I', 'address3': '', 'city': 'Roseville', 'zip_code': '95661', 'country': 'US', 'state': 'CA', 'display_address': ['1079 Sunrise Ave', 'Ste I', 'Roseville, CA 95661']}",19167813823.0,(916) 781-3823,3146.25158546917,$$,92.0
693,Iu8HUkCKQ5Phna7zcpdVTQ,pink-martini-california-kitchen-and-cocktails-rocklin,Pink Martini California Kitchen & Cocktails,https://s3-media1.fl.yelpcdn.com/bphoto/j_VVE_HCM_5fnG5juj7ahA/o.jpg,False,https://www.yelp.com/biz/pink-martini-california-kitchen-and-cocktails-rocklin?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,559,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 38.79654, 'longitude': -121.2927}","['restaurant_reservation', 'delivery']","{'address1': '6700 Lonetree Blvd', 'address2': 'Ste 100', 'address3': None, 'city': 'Rocklin', 'zip_code': '95765', 'country': 'US', 'state': 'CA', 'display_address': ['6700 Lonetree Blvd', 'Ste 100', 'Rocklin, CA 95765']}",19167737465.0,(916) 773-7465,4823.448778022063,$$,93.0
694,4Gh-tN5PR2vF3hvfLVvOMQ,kikis-chicken-place-rocklin,Kiki's Chicken Place,https://s3-media4.fl.yelpcdn.com/bphoto/oIsEsuf2twv211MDNWJv4A/o.jpg,False,https://www.yelp.com/biz/kikis-chicken-place-rocklin?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,135,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,"{'latitude': 38.787886, 'longitude': -121.207165}","['delivery', 'pickup']","{'address1': '5050 Rocklin Rd', 'address2': '', 'address3': '', 'city': 'Rocklin', 'zip_code': '95677', 'country': 'US', 'state': 'CA', 'display_address': ['5050 Rocklin Rd', 'Rocklin, CA 95677']}",19162592949.0,(916) 259-2949,6742.0541196414515,,94.0
695,kAOCj8F3JjD0bbk5L-jWJA,sienna-restaurant-roseville,Sienna Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/2_eMcu-0sN9waeh-vYOHfg/o.jpg,False,https://www.yelp.com/biz/sienna-restaurant-roseville?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,419,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 38.7525466, 'longitude': -121.2522274}","['delivery', 'pickup']","{'address1': '1480 Eureka Rd', 'address2': None, 'address3': '', 'city': 'Roseville', 'zip_code': '95661', 'country': 'US', 'state': 'CA', 'display_address': ['1480 Eureka Rd', 'Roseville, CA 95661']}",19167714700.0,(916) 771-4700,1823.5392549369974,$$,95.0
696,rf5F2y5j1oUMaE0J5ZQaDQ,bar-101-eats-and-drinks-roseville,Bar 101 Eats & Drinks,https://s3-media1.fl.yelpcdn.com/bphoto/4lCqsAjYYMY-gyvTq9mJdg/o.jpg,False,https://www.yelp.com/biz/bar-101-eats-and-drinks-roseville?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,269,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.5,"{'latitude': 38.75182, 'longitude': -121.2856}",['delivery'],"{'address1': '101 Main St', 'address2': '', 'address3': '', 'city': 'Roseville', 'zip_code': '95678', 'country': 'US', 'state': 'CA', 'display_address': ['101 Main St', 'Roseville, CA 95678']}",19167740505.0,(916) 774-0505,1162.1798089570295,$$,96.0
697,f4OdfiwU6NcajKLuI7UyLA,sizzle-mongolian-bbq-rocklin,Sizzle Mongolian BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/7RBI6lElBoHajXCEQOr01w/o.jpg,False,https://www.yelp.com/biz/sizzle-mongolian-bbq-rocklin?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,472,"[{'alias': 'mongolian', 'title': 'Mongolian'}]",4.0,"{'latitude': 38.81097, 'longitude': -121.28476}",[],"{'address1': '1230 Sunset Blvd', 'address2': 'Ste 100', 'address3': '', 'city': 'Rocklin', 'zip_code': '95677', 'country': 'US', 'state': 'CA', 'display_address': ['1230 Sunset Blvd', 'Ste 100', 'Rocklin, CA 95677']}",19162591407.0,(916) 259-1407,6199.275613888988,$$,97.0
698,3a0xPPKg4gvHcE4Mqw-IBg,vegan-plate-roseville,Vegan Plate,https://s3-media1.fl.yelpcdn.com/bphoto/QC_aI5W2WYDudCfYnSFFDw/o.jpg,False,https://www.yelp.com/biz/vegan-plate-roseville?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,262,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,"{'latitude': 38.74517, 'longitude': -121.25972}",['delivery'],"{'address1': '1821 Douglas Blvd', 'address2': 'Ste C-5', 'address3': '', 'city': 'Roseville', 'zip_code': '95661', 'country': 'US', 'state': 'CA', 'display_address': ['1821 Douglas Blvd', 'Ste C-5', 'Roseville, CA 95661']}",19169537033.0,(916) 953-7033,1674.4587895607224,$$,98.0
699,YD15jZcWh-Mv8-o9-UdOcA,boneshaker-public-house-rocklin-2,Boneshaker Public House,https://s3-media4.fl.yelpcdn.com/bphoto/XsvHxcjfq1mhpINKWXxcYA/o.jpg,False,https://www.yelp.com/biz/boneshaker-public-house-rocklin-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,478,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 38.8044442928764, 'longitude': -121.274386924025}",['delivery'],"{'address1': '2168 Sunset Blvd', 'address2': 'Ste 104', 'address3': '', 'city': 'Rocklin', 'zip_code': '95765', 'country': 'US', 'state': 'CA', 'display_address': ['2168 Sunset Blvd', 'Ste 104', 'Rocklin, CA 95765']}",19167551476.0,(916) 755-1476,5393.615422424872,$$,99.0
700,WCxP1TN0NM0LMwJgvs4iXQ,the-dinner-detective-sacramento,The Dinner Detective,,False,https://www.yelp.com/biz/the-dinner-detective-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,3,"[{'alias': 'comedyclubs', 'title': 'Comedy Clubs'}, {'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'dinnertheater', 'title': 'Dinner Theater'}]",3.5,"{'latitude': 38.58171, 'longitude': -121.49097}",[],"{'address1': '815 11th St', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['815 11th St', 'Sacramento, CA 95814']}",18664960535.0,(866) 496-0535,6969.230332423003,,100.0
701,TWVnvhTFJJZwik0QCWDQmg,capitol-deli-sacramento,Capitol Deli,https://s3-media1.fl.yelpcdn.com/bphoto/Cq2Ce0OhuFeDrJiQHgsEAg/o.jpg,False,https://www.yelp.com/biz/capitol-deli-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,70,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 38.578441619873, 'longitude': -121.496978759766}",['delivery'],"{'address1': '1225 8th St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1225 8th St', 'Sacramento, CA 95814']}",19165543377.0,(916) 554-3377,7167.066642536205,$,101.0
702,-5qOuEi805xdFVNXGS-t8A,red-runner-pizza-sacramento,Red Runner Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/BbEOHsShPJ_GqXhxKZYCOg/o.jpg,False,https://www.yelp.com/biz/red-runner-pizza-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,99,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 38.6106824822277, 'longitude': -121.414967044427}","['pickup', 'delivery']","{'address1': '2210 El Camino Ave', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95821', 'country': 'US', 'state': 'CA', 'display_address': ['2210 El Camino Ave', 'Sacramento, CA 95821']}",19169223122.0,(916) 922-3122,9483.927574167286,$,102.0
703,TnEpzcxQWYgf1qeL9Bdx2w,daisy-s-taquería-sacramento,Daisy’s Taquería,https://s3-media1.fl.yelpcdn.com/bphoto/sP1a5qYbDimcv1bxAAhv2Q/o.jpg,False,https://www.yelp.com/biz/daisy-s-taquer%C3%ADa-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 38.5954283384, 'longitude': -121.488932777}",[],"{'address1': '851 Richards Blvd', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95811', 'country': 'US', 'state': 'CA', 'display_address': ['851 Richards Blvd', 'Sacramento, CA 95811']}",19167068472.0,(916) 706-8472,5620.973605775818,,103.0
704,UZtcZy4zyxT6otNcndE9jQ,papa-murphys-sacramento-23,Papa Murphy's,https://s3-media2.fl.yelpcdn.com/bphoto/3XTJeUrP1PZzFGxcyMYyBA/o.jpg,False,https://www.yelp.com/biz/papa-murphys-sacramento-23?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,44,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 38.65677, 'longitude': -121.52245}",['delivery'],"{'address1': '2701 Del Paso Road', 'address2': '150', 'address3': '', 'city': 'Sacramento', 'zip_code': '95835', 'country': 'US', 'state': 'CA', 'display_address': ['2701 Del Paso Road', '150', 'Sacramento, CA 95835']}",19164197272.0,(916) 419-7272,1813.8812848272626,$$,104.0
705,u7UNeMXjRHP8k38dKqq4IA,ambrosia-cafe-and-catering-sacramento,Ambrosia Cafe & Catering,https://s3-media2.fl.yelpcdn.com/bphoto/k5PiNlTrjkMIN2DzU38QTA/o.jpg,False,https://www.yelp.com/biz/ambrosia-cafe-and-catering-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,278,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 38.578684, 'longitude': -121.492906}",['delivery'],"{'address1': '1030 K St', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1030 K St', 'Sacramento, CA 95814']}",19164448129.0,(916) 444-8129,7235.435620626389,$$,105.0
706,s2kZiiB5yx7FevCsfuAmFA,bento-box-sacramento-4,Bento Box,https://s3-media1.fl.yelpcdn.com/bphoto/USqJxDKxdvy9zQAMk8iSgA/o.jpg,False,https://www.yelp.com/biz/bento-box-sacramento-4?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,393,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 38.5542937, 'longitude': -121.4279933}",['delivery'],"{'address1': '1420 65th St', 'address2': 'Ste 100', 'address3': '', 'city': 'Sacramento', 'zip_code': '95819', 'country': 'US', 'state': 'CA', 'display_address': ['1420 65th St', 'Ste 100', 'Sacramento, CA 95819']}",19164004829.0,(916) 400-4829,12391.13179927713,$$,106.0
707,84ircZpMoB_mcPNMU6LP3w,old-soul-capitol-mall-sacramento-20,Old Soul Capitol Mall,https://s3-media4.fl.yelpcdn.com/bphoto/XgrIG13qjEK9jaOVcTDkAQ/o.jpg,False,https://www.yelp.com/biz/old-soul-capitol-mall-sacramento-20?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,93,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 38.57916, 'longitude': -121.50061}",['delivery'],"{'address1': '555 Capitol Mall', 'address2': 'Ste 140', 'address3': None, 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['555 Capitol Mall', 'Ste 140', 'Sacramento, CA 95814']}",19168901555.0,(916) 890-1555,7004.113017839403,$$,107.0
708,Rfz9NmIavBWnLhIEO4JhFg,la-terraza-mexican-restaurant-sacramento,La Terraza Mexican Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/SSNkVSZihDsEtW4d4wQEtA/o.jpg,False,https://www.yelp.com/biz/la-terraza-mexican-restaurant-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,623,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",2.5,"{'latitude': 38.5823637, 'longitude': -121.5042911}","['pickup', 'delivery']","{'address1': '1027 2nd St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1027 2nd St', 'Sacramento, CA 95814']}",19164400874.0,(916) 440-0874,6619.790245975419,$$,108.0
709,bhfNaFb6Bqhz6E8hWhthXQ,creative-catering-sacramento-4,Creative Catering,https://s3-media2.fl.yelpcdn.com/bphoto/wHeHLthdWA_fdQZJYRG2HQ/o.jpg,False,https://www.yelp.com/biz/creative-catering-sacramento-4?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,3,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'eventplanning', 'title': 'Party & Event Planning'}]",5.0,"{'latitude': 38.58111, 'longitude': -121.48361}",[],"{'address1': '701 16th St', 'address2': 'Ste 130', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['701 16th St', 'Ste 130', 'Sacramento, CA 95814']}",15308484666.0,(530) 848-4666,7262.496410924346,,109.0
710,5VhtW_fkjccFBB_GTFvinA,carolinas-mexican-food-sacramento-2,Carolina's Mexican Food,https://s3-media1.fl.yelpcdn.com/bphoto/wPhDTbvx_7sgupQ8XsYRbw/o.jpg,False,https://www.yelp.com/biz/carolinas-mexican-food-sacramento-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,82,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 38.58034, 'longitude': -121.49454}",['delivery'],"{'address1': '906 J St', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['906 J St', 'Sacramento, CA 95814']}",19163464006.0,(916) 346-4006,7019.871024617665,$,110.0
