,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
258,fS_1DtglsbABs-MZkR-L-Q,asante-fresh-express-sacramento,Asante Fresh Express,https://s3-media2.fl.yelpcdn.com/bphoto/iFkX5Nwb5fCb-jM_C7YUaA/o.jpg,False,https://www.yelp.com/biz/asante-fresh-express-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,8,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",5.0,"{'latitude': 38.5262937, 'longitude': -121.4093234}","['delivery', 'pickup']",,"{'address1': '5450 Power Inn Rd', 'address2': 'Ste B', 'address3': '', 'city': 'Sacramento', 'zip_code': '95820', 'country': 'US', 'state': 'CA', 'display_address': ['5450 Power Inn Rd', 'Ste B', 'Sacramento, CA 95820']}",+19163878014,(916) 387-8014,11975.830209785068
259,VK7pDEsYvktPcFoKoIgYPA,crazy-sushi-sacramento-3,Crazy Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/PYUa-MkCuba0emKRGGKx5A/o.jpg,False,https://www.yelp.com/biz/crazy-sushi-sacramento-3?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,258,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",2.5,"{'latitude': 38.656794, 'longitude': -121.51151}",['delivery'],$$,"{'address1': '4630 Natomas Blvd', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95835', 'country': 'US', 'state': 'CA', 'display_address': ['4630 Natomas Blvd', 'Sacramento, CA 95835']}",+19166962742,(916) 696-2742,7555.871055279816
260,1Pe6QUkBEytrg9TUm5MQxw,pieology-pizzeria-sacramento-8,Pieology Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/Be9geeTwrJ5a8GMga_hDrw/o.jpg,False,https://www.yelp.com/biz/pieology-pizzeria-sacramento-8?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,171,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 38.5737914, 'longitude': -121.4151374}","['delivery', 'pickup']",$$,"{'address1': '488 Howe Ave', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95825', 'country': 'US', 'state': 'CA', 'display_address': ['488 Howe Ave', 'Sacramento, CA 95825']}",+19166209669,(916) 620-9669,6677.560506583733
261,nXiO3y_Rx1x4M0jnvUFdQw,harvard-street-bar-and-grill-sacramento,Harvard Street Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/3Ml1UUV_D3kPmB0kUDs-hQ/o.jpg,False,https://www.yelp.com/biz/harvard-street-bar-and-grill-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,19,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 38.6068229675293, 'longitude': -121.434226989746}",[],$$,"{'address1': '2200 Harvard St', 'address2': '', 'address3': 'Hilton Sacramento', 'city': 'Sacramento', 'zip_code': '95815', 'country': 'US', 'state': 'CA', 'display_address': ['2200 Harvard St', 'Hilton Sacramento', 'Sacramento, CA 95815']}",+19169224700,(916) 922-4700,2900.239539619151
262,i5tx57baI0NJBTwK3r4oiw,el-zarape-taqueria-sacramento,El Zarape Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/DqcnKCHr8z963tJ358_EIQ/o.jpg,False,https://www.yelp.com/biz/el-zarape-taqueria-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,53,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 38.687712, 'longitude': -121.3430379}",['delivery'],$,"{'address1': '5243 Elkhorn Blvd', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95842', 'country': 'US', 'state': 'CA', 'display_address': ['5243 Elkhorn Blvd', 'Sacramento, CA 95842']}",+19163341093,(916) 334-1093,9730.071613178754
263,CFeW4ABNVl8Doyys1iSJ6Q,original-pizza-house-sacramento-2,Original Pizza House,https://s3-media2.fl.yelpcdn.com/bphoto/id5pOVAEBmx6gO0s3Xdmyg/o.jpg,False,https://www.yelp.com/biz/original-pizza-house-sacramento-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,127,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'latitude': 38.62999, 'longitude': -121.47725}","['delivery', 'pickup']",$$,"{'address1': '661 San Juan Rd', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95834', 'country': 'US', 'state': 'CA', 'display_address': ['661 San Juan Rd', 'Sacramento, CA 95834']}",+19166411111,(916) 641-1111,4100.717697351107
264,dJdEzkRF3PphWKbp2pIi8Q,extreme-pizza-sacramento-sacramento,Extreme Pizza - Sacramento,https://s3-media2.fl.yelpcdn.com/bphoto/pGTjeuQUvRF3EIW2JXQs9w/o.jpg,False,https://www.yelp.com/biz/extreme-pizza-sacramento-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,199,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 38.5988839, 'longitude': -121.451026}","['delivery', 'pickup']",$$,"{'address1': '1140 Exposition Blvd', 'address2': 'Ste 200', 'address3': '', 'city': 'Sacramento', 'zip_code': '95815', 'country': 'US', 'state': 'CA', 'display_address': ['1140 Exposition Blvd', 'Ste 200', 'Sacramento, CA 95815']}",+19169258859,(916) 925-8859,4239.111912727538
265,GS1i1OhUWSY7ISmlCnc7Vg,ella-dining-room-and-bar-sacramento,Ella Dining Room and Bar,https://s3-media1.fl.yelpcdn.com/bphoto/f2NtTfZuDCgJhntgGADdYw/o.jpg,False,https://www.yelp.com/biz/ella-dining-room-and-bar-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,1755,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 38.57887, 'longitude': -121.4914}",['delivery'],$$$,"{'address1': '1131 K St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1131 K St', 'Sacramento, CA 95814']}",+19164433772,(916) 443-3772,8006.892796975734
266,PgBL3E1to6TkAiyZC7ADxw,luis-jrs-mexican-food-sacramento,Luis Jr's Mexican Food,https://s3-media1.fl.yelpcdn.com/bphoto/j54TaNQFSEf3PVcfsRRqlg/o.jpg,False,https://www.yelp.com/biz/luis-jrs-mexican-food-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,320,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 38.5841784, 'longitude': -121.5038582}","['delivery', 'pickup']",$$,"{'address1': '900 2nd St', 'address2': 'Ste A', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['900 2nd St', 'Ste A', 'Sacramento, CA 95814']}",+19168235515,(916) 823-5515,8388.782774743635
267,CorIrZ-u2zULLZ14I2aK4w,la-boheme-cafe-sacramento,La Boheme Cafe,,False,https://www.yelp.com/biz/la-boheme-cafe-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': 38.57936, 'longitude': -121.49357}",[],,"{'address1': '1001 K St', 'address2': '# B', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1001 K St', '# B', 'Sacramento, CA 95814']}",+19164437336,(916) 443-7336,8094.325393790328
268,oLo81YX0zhNAvAP8-k0AnA,shanghai-garden-sacramento-2,Shanghai Garden,https://s3-media4.fl.yelpcdn.com/bphoto/_VYAoippFOZylttaEb5CtQ/o.jpg,False,https://www.yelp.com/biz/shanghai-garden-sacramento-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,351,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 38.5747799, 'longitude': -121.46481}","['delivery', 'pickup']",$$,"{'address1': '800 Alhambra Blvd', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95816', 'country': 'US', 'state': 'CA', 'display_address': ['800 Alhambra Blvd', 'Sacramento, CA 95816']}",+19164466358,(916) 446-6358,7114.419928580043
269,PezY3t3jekfU6YR9dftyvg,la-superior-mercados-sacramento-2,La Superior Mercados,https://s3-media2.fl.yelpcdn.com/bphoto/og4pTBDj96rzZrAnYm_n5A/o.jpg,False,https://www.yelp.com/biz/la-superior-mercados-sacramento-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,64,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 38.607349395752, 'longitude': -121.475120544434}",[],$,"{'address1': '2210 Northgate Blvd', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95833', 'country': 'US', 'state': 'CA', 'display_address': ['2210 Northgate Blvd', 'Sacramento, CA 95833']}",+19169297095,(916) 929-7095,4811.996685630848
270,IrF60XI5ruV-HLtWfoLHqw,su-s-garden-sacramento-2,Su’s Garden,https://s3-media4.fl.yelpcdn.com/bphoto/UW-W563h7kokTbmm0OsSnQ/o.jpg,False,https://www.yelp.com/biz/su-s-garden-sacramento-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,22,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 38.57041, 'longitude': -121.49847}",['delivery'],,"{'address1': '918 S St', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95811', 'country': 'US', 'state': 'CA', 'display_address': ['918 S St', 'Sacramento, CA 95811']}",+19164466888,(916) 446-6888,9126.916986842245
271,hhwcs-5zaJgocLPiEpPCpA,subway-sacramento-130,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/jZQdC_py-eN2jGMf2PRPEQ/o.jpg,False,https://www.yelp.com/biz/subway-sacramento-130?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,32,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 38.6444581, 'longitude': -121.4584468}",[],$,"{'address1': '4211 Norwood Ave', 'address2': 'Space A-2', 'address3': '', 'city': 'Sacramento', 'zip_code': '95838', 'country': 'US', 'state': 'CA', 'display_address': ['4211 Norwood Ave', 'Space A-2', 'Sacramento, CA 95838']}",+19169209009,(916) 920-9009,2783.257942128233
272,lGEUW-0np0cm09e0OPwsrg,hoicin-sacramento-2,Hoicin,https://s3-media3.fl.yelpcdn.com/bphoto/IbXadr0biZluyK4nHBp3YA/o.jpg,False,https://www.yelp.com/biz/hoicin-sacramento-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,367,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,"{'latitude': 38.57133, 'longitude': -121.33978}","['delivery', 'pickup']",$$,"{'address1': '9555 Folsom Blvd', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95827', 'country': 'US', 'state': 'CA', 'display_address': ['9555 Folsom Blvd', 'Sacramento, CA 95827']}",+19163698915,(916) 369-8915,10398.492668584702
273,B6H6OuI3PlH_jd6sgCs5QQ,tasty-palace-antelope,Tasty Palace,https://s3-media2.fl.yelpcdn.com/bphoto/A5pGc3lCQPWwASc1gG-yIQ/o.jpg,False,https://www.yelp.com/biz/tasty-palace-antelope?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,250,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 38.7138894425707, 'longitude': -121.394358539261}","['delivery', 'pickup']",$$,"{'address1': '7943 Watt Ave', 'address2': 'Ste 300', 'address3': '', 'city': 'Antelope', 'zip_code': '95843', 'country': 'US', 'state': 'CA', 'display_address': ['7943 Watt Ave', 'Ste 300', 'Antelope, CA 95843']}",+19163311122,(916) 331-1122,9549.750532185095
274,DeaspPqBaikwnALYjyjelg,far-east-cafe-sacramento-2,Far East Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/Og1SktNkGNPCfLyb4fPShA/o.jpg,False,https://www.yelp.com/biz/far-east-cafe-sacramento-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,107,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 38.5285325, 'longitude': -121.4962143}",['delivery'],$$,"{'address1': '5014 Freeport Blvd', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95822', 'country': 'US', 'state': 'CA', 'display_address': ['5014 Freeport Blvd', 'Sacramento, CA 95822']}",+19164569835,(916) 456-9835,12986.907541307673
275,V5b0sPtzzK7-wfg5XmuCUA,silver-star-noodle-sacramento,Silver Star Noodle,https://s3-media3.fl.yelpcdn.com/bphoto/MG-XoOB-4ORFCH28tkSZyA/o.jpg,False,https://www.yelp.com/biz/silver-star-noodle-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,6,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",5.0,"{'latitude': 38.53326, 'longitude': -121.47353}",[],$,"{'address1': '4609 Franklin Blvd', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95820', 'country': 'US', 'state': 'CA', 'display_address': ['4609 Franklin Blvd', 'Sacramento, CA 95820']}",+19167361862,(916) 736-1862,11679.287845474299
276,ixrk8bkyPL__KuxsFFzRKw,palm-street-pub-and-grill-carmichael,Palm Street Pub & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/ld2pIsAFDE4huHK8FOvvDQ/o.jpg,False,https://www.yelp.com/biz/palm-street-pub-and-grill-carmichael?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,105,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 38.6178234, 'longitude': -121.3284276}",['delivery'],$$,"{'address1': '6416 Fair Oaks Blvd', 'address2': '', 'address3': '', 'city': 'Carmichael', 'zip_code': '95608', 'country': 'US', 'state': 'CA', 'display_address': ['6416 Fair Oaks Blvd', 'Carmichael, CA 95608']}",+19164895484,(916) 489-5484,9074.260107246819
277,R5vdH-bfc9QS265Fr9z5uw,midtown-taqueria-sacramento,Midtown Taqueria,https://s3-media4.fl.yelpcdn.com/bphoto/5987CW_CYYlQD6373GPiXw/o.jpg,False,https://www.yelp.com/biz/midtown-taqueria-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,458,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 38.57015, 'longitude': -121.45613}",['delivery'],$,"{'address1': '3754 J St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95816', 'country': 'US', 'state': 'CA', 'display_address': ['3754 J St', 'Sacramento, CA 95816']}",+19164527551,(916) 452-7551,7313.283760801391
278,aLEhK_oyE4a0KPAbUfFXiQ,lighthouse-market-and-deli-west-sacramento,Lighthouse Market & Deli,https://s3-media2.fl.yelpcdn.com/bphoto/6RWmQaSA2VoJNaL04G_XCw/o.jpg,False,https://www.yelp.com/biz/lighthouse-market-and-deli-west-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,9,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'delis', 'title': 'Delis'}]",3.5,"{'latitude': 38.589088, 'longitude': -121.513145}",[],$,"{'address1': '500 C St', 'address2': '', 'address3': '', 'city': 'West Sacramento', 'zip_code': '95605', 'country': 'US', 'state': 'CA', 'display_address': ['500 C St', 'West Sacramento, CA 95605']}",+19163717080,(916) 371-7080,8693.221286445969
279,VCRHQ9u_jyaXHeUKS6eqew,8th-street-pizza-sacramento,8th Street Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/MuoJCGK4XR-nT3zFpLunSA/o.jpg,False,https://www.yelp.com/biz/8th-street-pizza-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,119,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 38.5818858166212, 'longitude': -121.495828602547}","['delivery', 'pickup']",$,"{'address1': '918 8th St', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['918 8th St', 'Sacramento, CA 95814']}",+19165342369,(916) 534-2369,8077.572393821495
280,oxJJTisC8Hm6fRDTmhcJfA,platypus-pizza-sacramento,Platypus Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/UumNA2jXLEFRclcRkiaEyA/o.jpg,False,https://www.yelp.com/biz/platypus-pizza-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,21,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 38.58176, 'longitude': -121.49758}",[],,"{'address1': '629 J St', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['629 J St', 'Sacramento, CA 95814']}",+19164658668,(916) 465-8668,8157.272091888089
281,8EqSFHZF2xGpDQyeaXrLgw,blue-sky-chinese-restaurant-carmichael,Blue Sky Chinese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/mO0ko3DbhIq01Qd0w2OuxA/o.jpg,False,https://www.yelp.com/biz/blue-sky-chinese-restaurant-carmichael?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,316,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 38.6343607, 'longitude': -121.3283632}",['delivery'],$$,"{'address1': '7323 Fair Oaks Blvd', 'address2': '', 'address3': '', 'city': 'Carmichael', 'zip_code': '95608', 'country': 'US', 'state': 'CA', 'display_address': ['7323 Fair Oaks Blvd', 'Carmichael, CA 95608']}",+19164855311,(916) 485-5311,8828.252014835281
282,_4kkLmRJi1GlifUUfrwKzQ,taqueria-espinoza-sacramento,Taqueria Espinoza,https://s3-media4.fl.yelpcdn.com/bphoto/dPLNtAMOcHMflVvj-tTyIw/o.jpg,False,https://www.yelp.com/biz/taqueria-espinoza-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,118,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 38.5411142828414, 'longitude': -121.475684984021}",['delivery'],$,"{'address1': '2805 12th Ave', 'address2': 'Ste 1', 'address3': '', 'city': 'Sacramento', 'zip_code': '95817', 'country': 'US', 'state': 'CA', 'display_address': ['2805 12th Ave', 'Ste 1', 'Sacramento, CA 95817']}",+19163702511,(916) 370-2511,10869.338314527002
283,4ARJkYvBYMTgkmSCqe3bkA,burgerim-antelope,Burgerim,,False,https://www.yelp.com/biz/burgerim-antelope?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,3,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 38.710988, 'longitude': -121.365285}","['delivery', 'pickup']",,"{'address1': '7893 Walerga Rd', 'address2': 'Ste 102', 'address3': None, 'city': 'Antelope', 'zip_code': '95843', 'country': 'US', 'state': 'CA', 'display_address': ['7893 Walerga Rd', 'Ste 102', 'Antelope, CA 95843']}",+19165608934,(916) 560-8934,10368.262493298878
284,p5l-4Fl7TPPiw_Aj6DJ8rw,co-do-2-sacramento-3,Co Do 2,https://s3-media4.fl.yelpcdn.com/bphoto/zC6xABM06WocBoEX7ssadw/o.jpg,False,https://www.yelp.com/biz/co-do-2-sacramento-3?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,224,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"{'latitude': 38.648829283097, 'longitude': -121.509829756124}","['delivery', 'pickup']",$$,"{'address1': '4251 Truxel Rd', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95834', 'country': 'US', 'state': 'CA', 'display_address': ['4251 Truxel Rd', 'Sacramento, CA 95834']}",+19169288088,(916) 928-8088,10529.867133191037
285,ZSt7dM_v6k9FNQeMYOM_aA,tacos-jessica-2-sacramento,Tacos Jessica #2,https://s3-media1.fl.yelpcdn.com/bphoto/1jDu6f5z0xiBRyqPsg-P5g/o.jpg,False,https://www.yelp.com/biz/tacos-jessica-2-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,17,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 38.5051452251069, 'longitude': -121.464397832751}",[],,"{'address1': '6728 Franklin Blvd', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95823', 'country': 'US', 'state': 'CA', 'display_address': ['6728 Franklin Blvd', 'Sacramento, CA 95823']}",+19163208590,(916) 320-8590,7159.885389572167
286,7OLF_Gar50h4MoCWfAaFvQ,chaise-lounge-sacramento-2,Chaise Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/DkL9SNpnDcn8ZIWGEkDHMw/o.jpg,False,https://www.yelp.com/biz/chaise-lounge-sacramento-2?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,163,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 38.580753326416, 'longitude': -121.487297058105}",['delivery'],$$,"{'address1': '1330 H St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1330 H St', 'Sacramento, CA 95814']}",+19165386458,(916) 538-6458,3809.39288699351
287,zMM7hc4jwpRoXqtLI3h7CA,la-cosecha-sacramento-3,La Cosecha,https://s3-media1.fl.yelpcdn.com/bphoto/YMsK9_zeDQfspPDP6CyHwg/o.jpg,False,https://www.yelp.com/biz/la-cosecha-sacramento-3?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,337,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'latitude': 38.5811452715407, 'longitude': -121.4942737768}","['delivery', 'pickup']",$$,"{'address1': '917 9th St', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['917 9th St', 'Sacramento, CA 95814']}",+19169705354,(916) 970-5354,4389.89531593577
288,CJmb9wc7hJhwRtWQQ6Bobg,toledos-market-sacramento,Toledo's Market,https://s3-media4.fl.yelpcdn.com/bphoto/xha7EFHpVWnszNSed52VDg/o.jpg,False,https://www.yelp.com/biz/toledos-market-sacramento?adjust_creative=CyvIgILFEASkL3Pds3hj8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CyvIgILFEASkL3Pds3hj8w,62,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'meats', 'title': 'Meat Shops'}]",4.0,"{'latitude': 38.5901757, 'longitude': -121.4016349}",[],$,"{'address1': '1341 Fulton Ave', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95825', 'country': 'US', 'state': 'CA', 'display_address': ['1341 Fulton Ave', 'Sacramento, CA 95825']}",+19169799227,(916) 979-9227,4570.594389004103
